timesteps,ep_rew_mean,ep_len_mean
2720320,1851.6026611328125,990.6799926757812
2724416,1831.9962158203125,981.0999755859375
2728512,1829.7069091796875,983.3599853515625
2732608,1829.8226318359375,983.3599853515625
2736704,1828.3348388671875,983.3599853515625
2740800,1820.3458251953125,983.3599853515625
2744896,1818.28173828125,983.3599853515625
2748992,1810.001708984375,983.3599853515625
2753088,1809.753662109375,983.3599853515625
2757184,1817.95166015625,983.3599853515625
2761280,1824.947265625,983.3599853515625
2765376,1815.657958984375,979.0700073242188
2769472,1811.5477294921875,979.0700073242188
2773568,1777.2918701171875,962.6900024414062
2777664,1769.4306640625,960.5999755859375
2781760,1770.357666015625,960.5999755859375
2785856,1771.020751953125,960.5999755859375
2789952,1766.2618408203125,960.0599975585938
2794048,1761.5997314453125,960.0599975585938
2798144,1771.9510498046875,965.02001953125
2802240,1773.1412353515625,965.02001953125
2806336,1778.541015625,966.1500244140625
2810432,1775.3118896484375,966.1500244140625
2814528,1787.3089599609375,966.1500244140625
2818624,1797.4273681640625,966.1500244140625
2822720,1818.392822265625,975.72998046875
2826816,1824.4310302734375,975.72998046875
2830912,1801.088623046875,965.9500122070312
2835008,1803.081298828125,965.9500122070312
2839104,1783.0380859375,956.4299926757812
2843200,1789.232666015625,956.4299926757812
2847296,1786.751220703125,956.4299926757812
2851392,1784.1954345703125,956.4299926757812
2855488,1781.6484375,956.4299926757812
2859584,1790.6103515625,960.719970703125
2863680,1758.4521484375,951.1900024414062
2867776,1757.64697265625,949.1500244140625
2871872,1798.5755615234375,968.5900268554688
2875968,1802.4517822265625,968.5900268554688
2880064,1795.127197265625,968.5900268554688
2884160,1796.1314697265625,968.5900268554688
2888256,1787.4473876953125,961.760009765625
2892352,1789.3660888671875,961.760009765625
2896448,1792.476806640625,961.760009765625
2900544,1792.6737060546875,961.760009765625
2904640,1794.097412109375,961.760009765625
2908736,1787.7293701171875,958.1099853515625
2912832,1789.0631103515625,958.1099853515625
2916928,1784.1602783203125,955.75
2921024,1784.42724609375,955.75
2925120,1806.1573486328125,965.0599975585938
2929216,1803.07275390625,965.0599975585938
2933312,1818.467041015625,974.5800170898438
2937408,1829.3575439453125,974.5800170898438
2941504,1809.581787109375,962.7899780273438
2945600,1811.5731201171875,962.7899780273438
2949696,1815.4052734375,962.7899780273438
2953792,1815.2685546875,962.7899780273438
2957888,1851.04052734375,972.3200073242188
2961984,1852.1241455078125,972.3200073242188
2966080,1857.197509765625,974.3599853515625
2970176,1845.60498046875,968.72998046875
2974272,1849.2703857421875,968.4400024414062
2978368,1854.04638671875,968.4400024414062
2982464,1856.311279296875,968.4400024414062
2986560,1871.70361328125,975.8099975585938
2990656,1872.3568115234375,975.8099975585938
2994752,1866.717041015625,972.8699951171875
2998848,1867.847412109375,972.8699951171875
3002944,1868.700439453125,972.8699951171875
3007040,1876.1798095703125,976.52001953125
3011136,1877.2479248046875,976.52001953125
3015232,1867.3360595703125,972.6500244140625
3019328,1868.1195068359375,972.6500244140625
3023424,1869.447509765625,973.1199951171875
3027520,1864.41162109375,968.6300048828125
3031616,1863.5205078125,968.6300048828125
3035712,1883.64111328125,978.030029296875
3039808,1880.433349609375,980.4199829101562
3043904,1869.6781005859375,980.4199829101562
3048000,1869.4482421875,980.4199829101562
3052096,1862.1239013671875,977.0599975585938
3056192,1861.250244140625,977.0599975585938
3060288,1847.6566162109375,969.8400268554688
3064384,1848.001220703125,969.8400268554688
3068480,1855.1031494140625,975.469970703125
3072576,1857.6414794921875,975.760009765625
3076672,1857.0467529296875,975.760009765625
3080768,1856.896484375,975.760009765625
3084864,1857.8619384765625,975.760009765625
3088960,1846.8035888671875,970.52001953125
3093056,1849.2344970703125,973.4600219726562
3097152,1848.6573486328125,973.4600219726562
3101248,1843.9705810546875,973.4600219726562
3105344,1843.76171875,973.4600219726562
3109440,1837.7550048828125,973.4600219726562
3113536,1839.1810302734375,979.6900024414062
3117632,1840.6534423828125,979.6900024414062
3121728,1841.5833740234375,979.6900024414062
3125824,1836.38330078125,984.1799926757812
3129920,1840.4266357421875,984.1799926757812
3134016,1841.0833740234375,984.1799926757812
3138112,1840.179443359375,979.5900268554688
3142208,1850.672119140625,979.5900268554688
3146304,1851.024658203125,979.5900268554688
3150400,1860.960693359375,982.9500122070312
3154496,1859.391845703125,982.9500122070312
3158592,1859.243896484375,982.9500122070312
3162688,1874.596923828125,990.1699829101562
3166784,1880.7396240234375,990.1699829101562
3170880,1882.739501953125,990.1699829101562
3174976,1882.878662109375,990.1699829101562
3179072,1884.0185546875,990.1699829101562
3183168,1884.3475341796875,990.1699829101562
3187264,1896.380126953125,995.4099731445312
3191360,1901.46728515625,995.4099731445312
3195456,1902.8369140625,995.4099731445312
3199552,1908.3963623046875,995.4099731445312
3203648,1908.108154296875,995.4099731445312
3207744,1908.442138671875,995.4099731445312
3211840,1927.086181640625,995.4099731445312
3215936,1929.8070068359375,995.4099731445312
3220032,1930.3292236328125,995.4099731445312
3224128,1936.1090087890625,995.4099731445312
3228224,1947.6221923828125,995.4099731445312
3232320,1947.77392578125,995.4099731445312
3236416,1958.5062255859375,1000.0
3240512,1959.4871826171875,1000.0
3244608,1958.9488525390625,999.47998046875
3248704,1959.933837890625,999.47998046875
3252800,1949.505126953125,999.47998046875
3256896,1951.4896240234375,999.47998046875
3260992,1953.11572265625,999.47998046875
3265088,1953.4036865234375,999.47998046875
3269184,1953.87646484375,999.47998046875
3273280,1953.9903564453125,999.47998046875
3277376,1954.879150390625,999.47998046875
3281472,1955.451904296875,999.47998046875
3285568,1940.91015625,992.7000122070312
3289664,1941.4132080078125,992.7000122070312
3293760,1942.094482421875,992.7000122070312
3297856,1942.2781982421875,992.7000122070312
3301952,1944.1026611328125,992.7000122070312
3306048,1944.7716064453125,992.7000122070312
3310144,1944.5665283203125,992.7000122070312
3314240,1944.35693359375,992.7000122070312
3318336,1944.8236083984375,992.7000122070312
3322432,1945.634521484375,992.7000122070312
3326528,1945.4217529296875,992.7000122070312
3330624,1945.881103515625,992.7000122070312
3334720,1911.627197265625,977.7899780273438
3338816,1914.225341796875,978.3099975585938
3342912,1915.636474609375,978.3099975585938
3347008,1915.3338623046875,978.3099975585938
3351104,1929.0323486328125,978.3099975585938
3355200,1928.88720703125,978.3099975585938
3359296,1926.545166015625,978.3099975585938
3363392,1926.998291015625,978.3099975585938
3367488,1927.61083984375,978.3099975585938
3371584,1927.572509765625,978.3099975585938
3375680,1926.2587890625,978.2100219726562
3379776,1926.2567138671875,978.2100219726562
3383872,1941.8963623046875,984.989990234375
3387968,1938.7933349609375,984.989990234375
3392064,1922.96533203125,977.4099731445312
3396160,1922.8189697265625,977.4099731445312
3400256,1910.9073486328125,972.4600219726562
3404352,1911.256591796875,972.4600219726562
3408448,1911.806396484375,972.4600219726562
3412544,1911.8739013671875,972.4600219726562
3416640,1910.1229248046875,972.4600219726562
3420736,1910.5504150390625,972.4600219726562
3424832,1911.151123046875,972.4600219726562
3428928,1914.6719970703125,972.4600219726562
3433024,1945.2669677734375,987.3699951171875
3437120,1945.2017822265625,987.3699951171875
3441216,1945.5057373046875,987.3699951171875
3445312,1945.5926513671875,987.3699951171875
3449408,1943.275390625,987.3699951171875
3453504,1943.684814453125,987.3699951171875
3457600,1946.5755615234375,987.3699951171875
3461696,1930.7769775390625,980.4000244140625
3465792,1922.1512451171875,976.1900024414062
3469888,1921.7203369140625,976.1900024414062
3473984,1923.6575927734375,976.2899780273438
3478080,1923.771484375,976.2899780273438
3482176,1902.322021484375,967.3900146484375
3486272,1905.7799072265625,967.3900146484375
3490368,1921.777099609375,974.969970703125
3494464,1915.731689453125,974.969970703125
3498560,1928.4112548828125,979.9199829101562
3502656,1914.4215087890625,979.9199829101562
3506752,1914.640380859375,979.9199829101562
3510848,1914.1707763671875,979.9199829101562
3514944,1914.82666015625,979.9199829101562
3519040,1909.6617431640625,979.9199829101562
3523136,1907.782958984375,979.9199829101562
3527232,1878.966552734375,979.9199829101562
3531328,1879.07763671875,979.9199829101562
3535424,1879.1961669921875,979.9199829101562
3539520,1877.6666259765625,979.9199829101562
3543616,1876.4229736328125,979.9199829101562
3547712,1878.0201416015625,979.9199829101562
3551808,1876.363525390625,979.9199829101562
3555904,1875.632568359375,979.9199829101562
3560000,1889.5968017578125,986.8900146484375
3564096,1885.828857421875,986.8900146484375
3568192,1895.783935546875,991.0999755859375
3572288,1882.620361328125,984.97998046875
3576384,1882.11865234375,984.97998046875
3580480,1903.3695068359375,993.8800048828125
3584576,1904.1611328125,993.8800048828125
3588672,1904.5360107421875,993.8800048828125
3592768,1901.98583984375,993.8800048828125
3596864,1901.56689453125,993.8800048828125
3600960,1915.94677734375,993.8800048828125
3605056,1915.6661376953125,993.8800048828125
3609152,1917.34765625,993.8800048828125
3613248,1916.501953125,993.8800048828125
3617344,1904.0047607421875,986.4099731445312
3621440,1906.1607666015625,986.4099731445312
3625536,1929.834228515625,986.4099731445312
3629632,1928.875244140625,986.4099731445312
3633728,1929.0389404296875,986.4099731445312
3637824,1928.6702880859375,986.4099731445312
3641920,1931.62548828125,986.4099731445312
3646016,1932.6407470703125,986.4099731445312
3650112,1935.0311279296875,986.4099731445312
3654208,1936.0269775390625,986.4099731445312
3658304,1936.2520751953125,986.4099731445312
3662400,1937.9681396484375,986.4099731445312
3666496,1938.646484375,986.4099731445312
3670592,1938.67431640625,986.4099731445312
3674688,1951.592041015625,992.530029296875
3678784,1952.8514404296875,992.530029296875
3682880,1938.6956787109375,985.3200073242188
3686976,1938.2691650390625,985.3200073242188
3691072,1947.1192626953125,985.3200073242188
3695168,1947.927001953125,985.3200073242188
3699264,1949.13818359375,985.3200073242188
3703360,1949.632568359375,985.3200073242188
3707456,1951.404541015625,985.3200073242188
3711552,1951.7376708984375,985.3200073242188
3715648,1954.248046875,985.3200073242188
3719744,1970.7174072265625,992.7899780273438
3723840,1971.9002685546875,992.7899780273438
3727936,1978.7564697265625,992.7899780273438
3732032,1978.9884033203125,992.7899780273438
3736128,1979.7252197265625,992.7899780273438
3740224,1980.921630859375,992.7899780273438
3744320,1981.29833984375,992.7899780273438
3748416,1981.992431640625,992.7899780273438
3752512,1982.486083984375,992.7899780273438
3756608,1983.4149169921875,992.7899780273438
3760704,1984.8499755859375,992.7899780273438
3764800,1985.5614013671875,992.7899780273438
3768896,1985.999755859375,992.7899780273438
3772992,1987.2681884765625,992.7899780273438
3777088,1988.07861328125,992.7899780273438
3781184,1988.3455810546875,992.7899780273438
3785280,2004.0836181640625,1000.0
3789376,2004.829833984375,1000.0
3793472,2005.2247314453125,1000.0
3797568,2005.2471923828125,1000.0
3801664,2005.8199462890625,1000.0
3805760,2005.8916015625,1000.0
3809856,2006.5703125,1000.0
3813952,2007.1063232421875,1000.0
3818048,2007.5164794921875,1000.0
3822144,2007.8675537109375,1000.0
3826240,1998.030029296875,995.489990234375
3830336,1998.13720703125,995.489990234375
3834432,1998.5247802734375,995.489990234375
3838528,1998.6817626953125,995.489990234375
3842624,1999.7962646484375,995.489990234375
3846720,1999.875732421875,995.489990234375
3850816,1999.9202880859375,995.489990234375
3854912,2002.3087158203125,995.489990234375
3859008,2002.9305419921875,995.489990234375
3863104,2003.19970703125,995.489990234375
3867200,2003.6480712890625,995.489990234375
3871296,2004.036376953125,995.489990234375
3875392,2004.7603759765625,995.489990234375
3879488,2004.4149169921875,995.489990234375
3883584,2004.8695068359375,995.489990234375
3887680,2005.6368408203125,995.489990234375
3891776,2006.3653564453125,995.489990234375
3895872,2006.2713623046875,995.489990234375
3899968,2002.6524658203125,994.3099975585938
3904064,1982.3133544921875,984.5900268554688
3908160,1982.6417236328125,984.5900268554688
3912256,1981.9896240234375,984.5900268554688
3916352,1982.2838134765625,984.5900268554688
3920448,1990.378662109375,989.0999755859375
3924544,1982.073974609375,989.0999755859375
3928640,1956.685546875,989.0999755859375
3932736,1956.4036865234375,989.0999755859375
3936832,1946.5537109375,989.0999755859375
3940928,1946.531494140625,989.0999755859375
3945024,1946.538330078125,989.0999755859375
3949120,1946.3646240234375,989.0999755859375
3953216,1946.202880859375,989.0999755859375
3957312,1930.9686279296875,981.9199829101562
3961408,1930.9398193359375,981.9199829101562
3965504,1928.9918212890625,981.9199829101562
3969600,1928.857666015625,981.9199829101562
3973696,1926.1234130859375,981.9199829101562
3977792,1925.8748779296875,981.9199829101562
3981888,1925.4664306640625,981.9199829101562
3985984,1924.611083984375,981.9199829101562
3990080,1924.062255859375,981.9199829101562
3994176,1927.5250244140625,983.0999755859375
3998272,1927.74951171875,983.0999755859375
4002368,1948.117431640625,992.8200073242188
4006464,1948.4410400390625,992.8200073242188
4010560,1948.9312744140625,992.8200073242188
4014656,1949.050537109375,992.8200073242188
4018752,1951.2491455078125,992.8200073242188
4022848,1951.2216796875,992.8200073242188
4026944,1986.035888671875,992.8200073242188
4031040,1985.5489501953125,992.8200073242188
4035136,1995.7618408203125,992.8200073242188
4039232,1995.7469482421875,992.8200073242188
4043328,1996.4114990234375,992.8200073242188
4047424,1996.5516357421875,992.8200073242188
4051520,1994.2860107421875,992.8200073242188
4055616,2009.6168212890625,1000.0
4059712,2009.621337890625,1000.0
4063808,2011.1864013671875,1000.0
4067904,2011.453369140625,1000.0
4072000,2014.3905029296875,1000.0
4076096,2014.271728515625,1000.0
4080192,2015.7606201171875,1000.0
4084288,2015.659912109375,1000.0
4088384,2016.3868408203125,1000.0
4092480,2016.804443359375,1000.0
4096576,2016.428955078125,1000.0
4100672,2016.494384765625,1000.0
4104768,2015.4925537109375,1000.0
4108864,2013.035888671875,1000.0
4112960,2013.43994140625,1000.0
4117056,2012.319091796875,1000.0
4121152,2009.798583984375,1000.0
4125248,2009.8057861328125,1000.0
4129344,2008.9705810546875,1000.0
4133440,2009.1981201171875,1000.0
4137536,2007.590087890625,1000.0
4141632,2006.7364501953125,1000.0
4145728,2004.5533447265625,1000.0
4149824,2003.41943359375,1000.0
4153920,2004.0908203125,1000.0
4158016,2004.613037109375,1000.0
4162112,2002.1436767578125,1000.0
4166208,2002.5838623046875,1000.0
4170304,2001.2823486328125,1000.0
4174400,2001.8896484375,1000.0
4178496,2001.007568359375,1000.0
4182592,2001.73193359375,1000.0
4186688,2001.3348388671875,1000.0
4190784,1998.235595703125,998.510009765625
4194880,1997.294189453125,998.510009765625
4198976,1997.67431640625,998.510009765625
4203072,1997.790771484375,998.510009765625
4207168,1997.9249267578125,998.510009765625
4211264,1980.87353515625,989.1199951171875
4215360,1981.86474609375,989.1199951171875
4219456,1984.6998291015625,989.1199951171875
4223552,1984.848876953125,989.1199951171875
4227648,1971.0760498046875,983.9600219726562
4231744,1971.1356201171875,983.9600219726562
4235840,1973.2275390625,983.9600219726562
4239936,1973.742431640625,983.9600219726562
4244032,1975.9935302734375,983.9600219726562
4248128,1974.45361328125,983.9600219726562
4252224,1976.8668212890625,983.9600219726562
4256320,1976.2838134765625,983.9600219726562
4260416,1978.612060546875,983.9600219726562
4264512,1978.25439453125,983.9600219726562
4268608,1979.535400390625,983.9600219726562
4272704,1978.1466064453125,983.9600219726562
4276800,1978.631103515625,983.9600219726562
4280896,1968.1387939453125,979.260009765625
4284992,1968.80859375,979.260009765625
4289088,1972.0821533203125,980.75
4293184,1968.1708984375,978.4199829101562
4297280,1968.947509765625,978.4199829101562
4301376,1970.43603515625,978.4199829101562
4305472,1990.7080078125,987.8099975585938
4309568,1990.506103515625,987.8099975585938
4313664,1985.25,985.5900268554688
4317760,1985.07373046875,985.5900268554688
4321856,1988.11474609375,985.5900268554688
4325952,1989.29736328125,985.5900268554688
4330048,2000.711181640625,990.75
4334144,2000.4996337890625,990.75
4338240,2000.8502197265625,990.75
4342336,2000.8770751953125,990.75
4346432,1986.9759521484375,983.6099853515625
4350528,1986.7069091796875,983.6099853515625
4354624,1987.2222900390625,983.6099853515625
4358720,1987.2601318359375,983.6099853515625
4362816,1987.8687744140625,983.6099853515625
4366912,1987.5970458984375,983.6099853515625
4371008,1955.2254638671875,973.969970703125
4375104,1955.6004638671875,973.969970703125
4379200,1965.6888427734375,978.6699829101562
4383296,1965.034912109375,978.6699829101562
4387392,1964.507568359375,978.6699829101562
4391488,1969.319580078125,981.0
4395584,1969.0450439453125,981.0
4399680,1968.8173828125,981.0
4403776,1967.90673828125,981.0
4407872,1968.229248046875,981.0
4411968,1933.23095703125,964.1599731445312
4416064,1933.4066162109375,964.1599731445312
4420160,1933.3765869140625,964.1599731445312
4424256,1933.3714599609375,964.1599731445312
4428352,1933.478271484375,964.1599731445312
4432448,1934.05419921875,964.1599731445312
4436544,1913.798095703125,954.6199951171875
4440640,1914.07275390625,954.6199951171875
4444736,1930.3828125,961.760009765625
4448832,1930.6033935546875,961.760009765625
4452928,1930.927734375,961.760009765625
4457024,1931.085693359375,961.760009765625
4461120,1930.954833984375,961.760009765625
4465216,1964.5506591796875,971.4000244140625
4469312,1964.5594482421875,971.4000244140625
4473408,1964.270751953125,971.4000244140625
4477504,1964.468505859375,971.4000244140625
4481600,1965.0185546875,971.4000244140625
4485696,1944.1138916015625,961.8900146484375
4489792,1923.723876953125,952.1699829101562
4493888,1903.5174560546875,942.469970703125
4497984,1863.48876953125,923.0700073242188
4502080,1843.0394287109375,913.3400268554688
4506176,1881.5391845703125,932.4000244140625
4510272,1863.384033203125,925.47998046875
4514368,1862.9327392578125,925.47998046875
4518464,1863.015625,925.47998046875
4522560,1843.4197998046875,916.1400146484375
4526656,1843.0906982421875,916.1400146484375
4530752,1863.0552978515625,925.6799926757812
4534848,1863.3592529296875,925.6799926757812
4538944,1863.949951171875,925.6799926757812
4543040,1864.1380615234375,925.6799926757812
4547136,1836.220703125,912.989990234375
4551232,1836.198974609375,912.989990234375
4555328,1837.566650390625,912.989990234375
4559424,1837.8011474609375,912.989990234375
4563520,1837.4844970703125,912.8800048828125
4567616,1837.5623779296875,912.8800048828125
4571712,1838.1800537109375,912.8800048828125
4575808,1838.3779296875,912.8800048828125
4579904,1859.762939453125,922.3900146484375
4584000,1880.166259765625,932.1099853515625
4588096,1900.7403564453125,941.8099975585938
4592192,1941.665283203125,961.2100219726562
4596288,1962.147216796875,970.9400024414062
4600384,1962.99658203125,970.9400024414062
4604480,1964.585693359375,970.9400024414062
4608576,1981.9822998046875,977.8599853515625
4612672,1982.7188720703125,977.8599853515625
4616768,1983.377197265625,977.8599853515625
4620864,2003.1512451171875,987.2000122070312
4624960,1997.24853515625,984.6599731445312
4629056,1997.768310546875,984.6599731445312
4633152,1997.288330078125,984.6599731445312
4637248,1997.25244140625,984.6599731445312
4641344,1996.7554931640625,984.6599731445312
4645440,2016.28369140625,994.3300170898438
4649536,2023.5543212890625,997.3499755859375
4653632,2021.352783203125,997.3499755859375
4657728,2020.10986328125,997.3499755859375
4661824,2009.472412109375,992.1699829101562
4665920,2008.746337890625,992.1699829101562
4670016,2008.783447265625,992.1699829101562
4674112,1989.322021484375,982.6500244140625
4678208,1977.287841796875,977.3900146484375
4682304,1977.389892578125,977.3900146484375
4686400,1972.124755859375,977.3900146484375
4690496,1968.3896484375,977.3900146484375
4694592,1966.616943359375,977.3900146484375
4698688,1964.1627197265625,977.3900146484375
4702784,1965.073974609375,977.3900146484375
4706880,1964.8154296875,977.3900146484375
4710976,1964.668701171875,977.3900146484375
4715072,1962.124267578125,977.3900146484375
4719168,1961.9141845703125,977.3900146484375
4723264,1962.52783203125,979.9299926757812
4727360,1954.340087890625,976.8800048828125
4731456,1954.333251953125,976.8800048828125
4735552,1937.587646484375,968.8400268554688
4739648,1937.7508544921875,968.8400268554688
4743744,1938.9281005859375,968.8400268554688
4747840,1939.0455322265625,968.8400268554688
4751936,1941.8165283203125,968.8400268554688
4756032,1942.397705078125,968.8400268554688
4760128,1953.722412109375,974.1300048828125
4764224,1954.533447265625,974.1300048828125
4768320,1954.883056640625,974.1300048828125
4772416,1974.93994140625,983.6500244140625
4776512,1987.3463134765625,988.9099731445312
4780608,1987.6090087890625,988.9099731445312
4784704,1993.9140625,988.9099731445312
4788800,1998.3905029296875,988.9099731445312
4792896,1998.969482421875,988.9099731445312
4796992,2000.985595703125,988.9099731445312
4801088,2001.12353515625,988.9099731445312
4805184,2001.7913818359375,988.9099731445312
4809280,2001.267578125,988.9099731445312
4813376,1992.618896484375,988.9099731445312
4817472,1993.0521240234375,988.9099731445312
4821568,1997.5751953125,988.9099731445312
4825664,1999.9072265625,988.9099731445312
4829760,2006.42333984375,991.9600219726562
4833856,2011.6883544921875,994.719970703125
4837952,2011.9879150390625,994.719970703125
4842048,2012.0560302734375,994.719970703125
4846144,2012.0986328125,994.719970703125
4850240,2011.66552734375,994.719970703125
4854336,2011.722412109375,994.719970703125
4858432,2011.94775390625,994.719970703125
4862528,2012.0328369140625,994.719970703125
4866624,2011.9873046875,994.719970703125
4870720,1997.3995361328125,987.9600219726562
4874816,1987.7921142578125,983.6199951171875
4878912,1987.24462890625,983.6199951171875
4883008,1986.8311767578125,983.6199951171875
4887104,1985.59130859375,983.6199951171875
4891200,1985.242431640625,983.6199951171875
4895296,1985.7667236328125,983.6199951171875
4899392,1985.25244140625,983.6199951171875
4903488,1984.84619140625,983.6199951171875
4907584,1984.49853515625,983.6199951171875
4911680,1992.2930908203125,982.0399780273438
4915776,1989.6688232421875,982.0399780273438
4919872,1990.596923828125,982.0399780273438
4923968,1989.7999267578125,982.0399780273438
4928064,1990.5257568359375,982.0399780273438
4932160,1989.4940185546875,981.4500122070312
4936256,1990.05224609375,981.4500122070312
4940352,1990.4737548828125,981.4500122070312
4944448,1990.1016845703125,981.4500122070312
4948544,1990.734130859375,981.4500122070312
4952640,1991.16650390625,981.4500122070312
4956736,1991.0186767578125,981.4500122070312
4960832,1990.67529296875,981.4500122070312
4964928,1990.5308837890625,981.4500122070312
4969024,2005.2742919921875,988.2100219726562
4973120,2014.94140625,992.5499877929688
4977216,2015.1513671875,992.5499877929688
4981312,2015.4827880859375,992.5499877929688
4985408,2017.8720703125,992.5499877929688
4989504,2017.949462890625,992.5499877929688
4993600,2017.8055419921875,992.5499877929688
4997696,2017.6478271484375,992.5499877929688
5001792,2017.7445068359375,992.5499877929688
5005888,2019.0281982421875,992.5499877929688
5009984,2019.3223876953125,992.5499877929688
5014080,2025.6488037109375,994.1300048828125
5018176,2025.5684814453125,994.1300048828125
5022272,2027.12158203125,994.1300048828125
5026368,2027.528076171875,994.1300048828125
5030464,2040.8651123046875,1000.0
5034560,2041.109619140625,1000.0
5038656,2040.8121337890625,1000.0
5042752,2035.9974365234375,998.219970703125
5046848,2036.2523193359375,998.219970703125
5050944,2036.2503662109375,998.219970703125
5055040,2036.275146484375,998.219970703125
5059136,2037.053955078125,998.219970703125
5063232,2037.377197265625,998.219970703125
5067328,2037.6783447265625,998.219970703125
5071424,2037.8603515625,998.219970703125
5075520,2038.2021484375,998.219970703125
5079616,2017.513427734375,988.7999877929688
5083712,2016.817138671875,988.7999877929688
5087808,1996.83740234375,979.219970703125
5091904,1997.1068115234375,979.219970703125
5096000,1976.818115234375,969.8499755859375
5100096,1976.3714599609375,969.8499755859375
5104192,1975.741455078125,969.8499755859375
5108288,1975.7861328125,969.8499755859375
5112384,1975.8692626953125,969.8499755859375
5116480,1903.9677734375,935.6599731445312
5120576,1903.9608154296875,935.6599731445312
5124672,1903.89208984375,935.6599731445312
5128768,1903.614501953125,935.6599731445312
5132864,1903.533447265625,935.6599731445312
5136960,1908.4556884765625,937.4400024414062
5141056,1896.86865234375,931.989990234375
5145152,1897.0166015625,931.989990234375
5149248,1896.974365234375,931.989990234375
5153344,1897.11669921875,931.989990234375
5157440,1897.2733154296875,931.989990234375
5161536,1897.25244140625,931.989990234375
5165632,1897.2679443359375,931.989990234375
5169728,1897.056396484375,931.989990234375
5173824,1915.919189453125,941.4099731445312
5177920,1895.5887451171875,932.219970703125
5182016,1916.1297607421875,941.7999877929688
5186112,1915.9593505859375,941.7999877929688
5190208,1922.4349365234375,944.3699951171875
5194304,1922.9278564453125,944.3699951171875
5198400,1923.33251953125,944.3699951171875
5202496,1923.2418212890625,944.3699951171875
5206592,1923.197021484375,944.3699951171875
5210688,1923.1634521484375,944.3699951171875
5214784,1994.6239013671875,978.5599975585938
5218880,1994.5704345703125,978.5599975585938
5222976,1989.6099853515625,978.5599975585938
5227072,1989.853759765625,978.5599975585938
5231168,1989.5975341796875,978.5599975585938
5235264,1960.4669189453125,964.739990234375
5239360,1925.0028076171875,953.5700073242188
5243456,1924.88623046875,953.5700073242188
5247552,1924.810302734375,953.5700073242188
5251648,1904.1942138671875,944.030029296875
5255744,1898.0213623046875,941.6599731445312
5259840,1877.7281494140625,932.0900268554688
5263936,1860.0406494140625,922.5599975585938
5268032,1859.887939453125,922.5599975585938
5272128,1880.556640625,931.75
5276224,1879.892333984375,931.75
5280320,1880.0972900390625,931.75
5284416,1894.61572265625,938.5499877929688
5288512,1874.6146240234375,929.0999755859375
5292608,1834.8135986328125,909.9000244140625
5296704,1834.728271484375,909.9000244140625
5300800,1834.2376708984375,909.9000244140625
5304896,1814.18359375,900.3400268554688
5308992,1814.473388671875,900.3400268554688
5313088,1817.5771484375,900.3400268554688
5317184,1817.0648193359375,900.3400268554688
5321280,1809.7132568359375,896.9199829101562
5325376,1809.5147705078125,896.9199829101562
5329472,1856.62548828125,913.5399780273438
5333568,1856.5623779296875,913.5399780273438
5337664,1856.4669189453125,913.5399780273438
5341760,1876.5672607421875,923.0800170898438
5345856,1862.477783203125,916.3300170898438
5349952,1882.0509033203125,925.9000244140625
5354048,1902.22119140625,935.4299926757812
5358144,1901.9093017578125,935.4299926757812
5362240,1894.882568359375,932.219970703125
5366336,1895.104736328125,932.219970703125
5370432,1895.3563232421875,932.219970703125
5374528,1874.76220703125,923.260009765625
5378624,1875.08251953125,923.260009765625
5382720,1894.87255859375,932.7100219726562
5386816,1915.1829833984375,942.3800048828125
5390912,1935.393310546875,951.9099731445312
5395008,1935.575927734375,951.9099731445312
5399104,1955.954345703125,961.469970703125
5403200,1956.3726806640625,961.469970703125
5407296,1937.815185546875,951.8699951171875
5411392,1929.634033203125,947.5700073242188
5415488,1946.7716064453125,955.1900024414062
5419584,1967.0245361328125,964.8099975585938
5423680,1967.144775390625,964.8099975585938
5427776,1967.220458984375,964.8099975585938
5431872,1938.9539794921875,951.5599975585938
5435968,1928.364990234375,946.5
5440064,1948.97314453125,955.6199951171875
5444160,1948.84375,955.6199951171875
5448256,1949.1771240234375,955.6199951171875
5452352,1949.159912109375,955.6199951171875
5456448,1956.2867431640625,958.8300170898438
5460544,1935.182373046875,949.8800048828125
5464640,1935.586669921875,949.8800048828125
5468736,1922.416015625,943.9000244140625
5472832,1924.7532958984375,944.9099731445312
5476928,1903.834228515625,935.4000244140625
5481024,1902.060302734375,935.4000244140625
5485120,1901.9700927734375,935.4000244140625
5489216,1902.07421875,935.4000244140625
5493312,1901.9669189453125,935.4000244140625
5497408,1900.7069091796875,935.4000244140625
5501504,1900.40087890625,935.4000244140625
5505600,1920.76953125,946.8400268554688
5509696,1920.2694091796875,946.8400268554688
5513792,1914.363037109375,946.8400268554688
5517888,1914.7794189453125,946.8400268554688
5521984,1914.720458984375,946.8400268554688
5526080,1933.6488037109375,956.8499755859375
5530176,1925.446044921875,956.8499755859375
5534272,1928.8597412109375,961.9099731445312
5538368,1927.168212890625,961.9099731445312
5542464,1922.6195068359375,961.8499755859375
5546560,1904.75390625,956.1699829101562
5550656,1904.8670654296875,956.1699829101562
5554752,1924.837890625,965.1199951171875
5558848,1921.57861328125,964.760009765625
5562944,1934.8905029296875,970.739990234375
5567040,1934.9571533203125,970.739990234375
5571136,1954.13134765625,978.6900024414062
5575232,1972.0902099609375,987.2999877929688
5579328,1970.535400390625,987.2999877929688
5583424,1970.8236083984375,987.2999877929688
